8,2,474.1691,179.8446,567.6971,213.2871
8,2,630.1627,178.0135,656.0770,201.3423
8,2,387.9248,172.1441,434.4405,198.7798
9,2,0.0000,203.3341,165.1821,293.1688
9,2,724.4519,171.5416,978.3884,350.0887
9,2,207.2285,183.9564,478.8519,296.3327
9,2,424.6863,180.3093,518.4010,224.5680
9,2,692.3613,174.0898,802.8686,264.1711
9,2,878.5175,121.3611,1241.0000,374.0000
9,2,649.1804,164.8199,702.4615,212.9713
9,2,671.7877,177.3856,752.3919,240.9536
9,2,627.2180,176.1584,658.3865,200.6417
9,2,407.3373,170.0226,442.7409,190.2574
9,2,672.1708,151.1692,697.0446,170.2525
9,2,609.9869,177.8611,643.9709,200.9781
10,2,733.9695,176.2969,1029.8754,363.8293
10,2,692.8684,177.2655,818.5593,273.6561
10,2,184.1097,188.4380,462.3069,305.4389
10,2,420.5396,181.2832,515.8401,226.8633
10,2,0.0000,208.2474,135.7657,303.1657
10,2,675.5135,179.5812,756.1797,246.1054
10,2,650.8229,166.1745,703.4095,215.7050
10,2,473.6542,180.2653,562.0515,215.4591
10,2,629.7988,176.6397,656.1146,201.1403
11,2,739.7970,171.7383,1103.3722,374.0000
11,2,698.4852,177.0828,831.5270,283.2874
11,2,156.1171,187.0203,456.2880,316.9871
11,2,417.5549,182.7605,510.9927,230.4360
11,2,677.2091,178.8809,764.7775,249.5781
11,2,466.7579,180.9685,559.3861,217.9515
11,2,650.7531,167.7289,704.8127,217.7228
11,2,673.8900,151.7340,699.7584,171.2697
11,2,0.0000,211.0681,126.6877,316.0463
11,2,629.4803,178.2110,655.3386,202.6024
11,2,456.8599,173.1376,485.4496,191.4262
11,2,625.0184,169.8462,642.4722,185.3161
12,2,114.5436,194.5094,444.9526,331.6591
12,2,749.2540,176.9508,1198.8164,374.0000
12,2,411.8664,185.3517,505.6008,235.7777
12,2,704.4789,176.6420,846.6046,286.0718
12,2,0.0000,213.4140,98.5434,329.1681
12,2,651.8903,167.9630,708.6097,220.9057
12,2,679.8066,179.8906,767.8169,253.3771
12,2,627.0900,178.5506,658.5315,205.5166
12,2,672.9361,152.6079,700.9626,172.1969
12,2,404.3042,187.9831,447.7000,213.7174
12,2,463.6212,182.3330,561.4328,220.7504
13,2,406.5806,186.6777,501.6499,237.4774
13,2,769.2281,177.7634,1241.0000,374.0000
13,2,707.0108,176.3776,865.0759,295.4656
13,2,71.6544,187.4545,437.2889,346.4174
13,2,652.3646,168.8730,712.4983,223.3288
13,2,681.6988,180.2368,779.3743,258.7911
13,2,0.0000,216.6584,71.4355,346.8111
13,2,454.0817,185.3087,558.1070,223.5515
13,2,643.8423,180.2823,686.8486,218.5845
13,2,629.8286,180.9074,659.2862,207.0830
13,2,402.7004,189.2443,446.9778,215.5705
13,2,672.9838,151.0724,704.0551,171.4252
13,2,531.9442,181.4014,566.6440,210.8823
14,2,712.7355,177.9518,882.6824,308.6734
14,2,783.4127,178.3804,1241.0000,374.0000
14,2,398.6795,185.4679,499.6719,238.0083
14,2,653.3107,167.8588,713.2813,223.7180
14,2,22.4644,192.1941,422.6485,363.9040
14,2,684.1536,178.7089,784.4209,262.0220
14,2,459.1715,184.3895,557.3522,223.3609
14,2,0.0000,220.1063,52.5754,356.0573
14,2,628.5836,179.1148,658.9850,206.2925
14,2,676.0255,152.0590,702.0755,172.1031
14,2,395.6767,186.1560,442.8295,212.5400
15,2,390.2932,183.7995,493.3443,238.6838
15,2,805.5930,174.1813,1241.0000,374.0000
15,2,721.7985,177.6931,908.5448,317.2224
15,2,688.6833,181.1457,797.8953,267.6606
15,2,651.3576,167.3222,717.6560,223.9501
15,2,0.0000,186.9272,408.3899,374.0000
15,2,446.3965,182.2430,557.6683,223.4225
15,2,630.1099,178.0903,659.1386,205.2419
15,2,344.5807,186.6919,400.2210,221.9278
15,2,446.4572,172.5550,477.9473,191.8097
15,2,674.9781,148.5031,706.0363,169.8698
16,2,729.6517,179.4904,932.6786,325.9453
16,2,379.7021,184.0100,490.6573,241.8760
16,2,832.5643,178.2996,1241.0000,374.0000
16,2,653.8550,167.1555,720.3006,224.3493
16,2,693.2310,180.1336,805.1006,270.4913
16,2,445.5840,180.9882,554.3328,221.8727
16,2,0.0000,192.4086,382.2020,374.0000
16,2,338.8522,185.1556,396.3872,222.6291
16,2,645.8407,177.5425,693.2834,219.0985
16,2,297.0578,187.2601,369.1130,226.1687
16,2,627.4103,178.5907,660.6147,206.2110
16,2,386.7469,181.0289,432.5878,209.0313
16,2,526.4242,180.2333,563.9304,207.5992
17,2,372.8840,183.4756,485.4050,242.9463
17,2,730.2167,178.6832,977.2798,352.2724
17,2,655.2083,165.1335,722.9062,226.9521
17,2,865.9159,175.4117,1241.0000,374.0000
17,2,695.9251,180.4714,815.5430,276.1434
17,2,285.5199,188.6594,361.5863,228.9609
17,2,439.5792,181.4484,552.9187,225.0697
17,2,0.0000,187.0082,360.2591,374.0000
17,2,630.9150,177.1203,661.6942,204.9597
17,2,644.4889,177.4852,696.1349,219.2938
17,2,675.4910,148.1154,706.2901,169.9888
17,2,385.9591,180.8259,431.9092,208.3350
18,2,744.4605,177.7718,1019.7744,371.4738
18,2,365.6960,182.8913,481.3813,245.4132
18,2,274.3562,190.1965,355.4389,232.6125
18,2,701.5041,182.1040,830.5671,284.5472
18,2,656.8556,165.4826,727.4893,229.0945
18,2,433.4114,182.2430,553.2210,226.4520
18,2,880.8870,177.9154,1241.0000,374.0000
18,2,0.0000,190.6321,343.6488,374.0000
18,2,628.1430,177.1822,663.0119,206.1842
18,2,676.2803,148.4287,707.1419,170.6703
18,2,497.8634,180.2965,566.7295,208.0827
19,2,753.6331,174.3948,1073.4808,374.0000
19,2,266.5630,190.5407,349.0728,232.7976
19,2,356.9969,184.6351,477.1174,250.1309
19,2,705.0494,183.7289,843.6524,291.8994
19,2,658.9290,164.0995,732.2159,232.1476
19,2,429.5403,180.7787,549.3032,228.2412
19,2,628.4313,177.9777,661.4106,207.7604
19,2,320.6178,187.3713,380.2732,225.3617
19,2,645.9106,178.7964,698.5099,221.9784
19,2,0.0000,194.0129,316.3450,374.0000
19,2,488.4741,179.1430,563.4705,207.5400
19,2,379.5222,186.5941,429.4580,215.6008
19,2,437.6127,170.4820,468.5718,190.8037
19,2,529.1666,178.1593,579.2777,197.3861
19,2,683.2090,150.1361,708.3943,171.9032
20,2,764.4449,186.6379,1132.0809,374.0000
20,2,346.2656,185.9525,470.2528,253.4299
20,2,257.9120,189.2477,343.7435,235.1024
20,2,713.3471,184.3578,861.7922,301.0738
20,2,426.2157,184.3055,546.2015,230.6222
20,2,658.0917,165.7307,739.3720,235.6739
20,2,628.3186,178.6490,663.3797,209.5661
20,2,646.9977,179.5574,701.0150,224.6915
20,2,0.0000,188.7038,279.2231,374.0000
20,2,310.6832,187.5915,374.2753,227.1952
21,2,780.8855,184.1147,1239.9864,374.0000
21,2,244.2073,190.1178,336.9301,237.9428
21,2,338.4324,184.8985,467.6388,257.5523
21,2,717.7444,185.4113,882.0362,312.9262
21,2,661.0833,163.5688,741.2025,236.0278
21,2,425.8622,182.8796,543.7876,232.8088
21,2,648.8495,179.7027,705.2450,226.9044
21,2,631.2397,183.5124,665.1437,213.3620
21,2,0.0000,191.4338,235.6702,374.0000
21,2,526.5715,176.5315,574.7381,196.0801
21,2,436.6876,170.1322,466.9308,190.9644
21,2,628.8115,175.2097,678.7348,198.1438
22,2,234.9915,189.6171,329.4857,238.7105
22,2,324.8782,186.2857,459.1887,260.2359
22,2,799.4985,185.0729,1241.0000,374.0000
22,2,727.3890,183.8916,909.7526,322.6700
22,2,664.9219,163.2757,747.1928,239.6178
22,2,406.3619,183.9170,545.9681,234.2210
22,2,648.3948,179.4401,707.3001,228.0510
22,2,630.7567,180.4336,665.8223,212.0549
22,2,0.0000,187.4214,171.2010,374.0000
22,2,299.3920,187.5057,364.5849,226.5238
22,2,524.3365,180.0603,574.5437,200.0715
23,2,221.6157,189.4047,324.1795,240.1914
23,2,316.2235,187.9080,451.2678,263.2458
23,2,733.5980,184.2714,936.8351,340.0477
23,2,816.2260,185.4145,1241.0000,374.0000
23,2,409.3273,182.2078,539.5024,235.6507
23,2,664.8350,163.0805,752.6756,240.7799
23,2,650.6458,178.7934,710.6291,227.4125
23,2,289.5161,185.7638,361.9308,227.5099
23,2,627.6726,181.8175,667.3148,213.5686
23,2,684.1610,153.3526,745.6188,176.1353
23,2,571.0889,183.8625,589.5149,201.6631
23,2,524.7149,176.6775,576.6761,196.8854
24,2,210.1224,189.3083,316.6815,243.3350
24,2,299.5539,186.1315,443.0068,269.6166
24,2,845.4930,185.9679,1241.0000,374.0000
24,2,743.6474,187.0246,967.4012,354.8993
24,2,403.5370,183.5031,540.3591,237.9598
24,2,666.9459,159.9301,760.1659,243.5414
24,2,651.9919,177.9451,712.5085,227.3941
24,2,632.8350,177.1660,670.6614,211.8034
24,2,540.5644,179.4552,567.5765,203.7026
24,2,526.0497,180.2230,578.2914,201.1127
24,2,625.8219,166.2740,644.8989,184.2018
25,2,197.8503,188.7857,309.2711,241.3903
25,2,753.0267,184.2005,1016.9350,367.3821
25,2,282.4222,185.1339,440.8199,273.5800
25,2,670.7369,157.4080,766.3704,243.1366
25,2,394.1964,182.7568,538.6857,238.5651
25,2,875.2749,182.9264,1241.0000,374.0000
25,2,653.6781,175.6292,716.9985,226.7289
25,2,633.4495,175.3610,670.2716,208.6119
25,2,523.7879,176.5993,572.9307,197.2178
25,2,685.3761,148.2906,719.7774,172.2325
26,2,766.1352,184.3107,1068.2354,374.0000
26,2,185.3041,188.5724,298.8711,242.7884
26,2,275.3957,184.9987,429.2770,277.1391
26,2,386.2558,177.9593,532.9355,237.7537
26,2,670.3189,153.2755,772.5051,241.9871
26,2,908.1078,186.7683,1241.0000,374.0000
26,2,653.5055,174.4360,720.2628,227.6462
26,2,631.1997,176.4864,671.9801,210.0958
26,2,520.5499,174.7980,575.1044,195.5989
26,2,261.3974,183.2478,341.7419,227.9369
26,2,686.1625,145.0077,719.7625,169.2996
27,2,169.4153,188.6485,289.0081,245.9556
27,2,777.4081,185.1945,1145.1973,374.0000
27,2,255.0354,186.2410,418.8362,284.4843
27,2,373.6603,182.8163,527.1294,242.5034
27,2,672.3898,155.6518,781.5273,249.9562
27,2,655.9699,174.6374,726.8689,229.5539
27,2,629.9581,175.5799,673.1584,209.5953
27,2,540.2227,175.9810,570.2919,199.5007
27,2,688.2111,149.1068,721.5934,173.1870
28,2,152.0618,192.0687,282.8689,251.5085
28,2,239.0865,185.6032,409.2448,291.0853
28,2,794.8671,187.3582,1225.8016,374.0000
28,2,677.2065,161.3101,787.9398,251.1231
28,2,361.8420,183.3366,527.6656,247.9971
28,2,657.3812,177.9327,728.9317,233.5169
28,2,635.3742,176.4163,676.4184,212.6065
28,2,518.2787,177.3188,573.1961,198.8144
28,2,481.1143,178.4356,562.5160,213.6606
29,2,219.6687,189.0783,398.4453,301.2652
29,2,136.5351,193.1989,271.3565,255.4491
29,2,680.1020,153.8603,797.5300,255.6153
29,2,814.3729,184.8460,1241.0000,374.0000
29,2,357.9101,184.5068,525.1564,250.4703
29,2,660.4022,176.4875,732.9191,235.6954
29,2,633.1630,176.2785,677.3250,212.8892
29,2,474.1893,177.6878,557.1026,213.4769
29,2,413.8260,171.8535,452.8596,195.5551
29,2,876.4819,166.8254,1114.9137,243.1441
29,2,691.0466,147.7135,725.8984,172.9286
30,2,120.4244,191.5822,260.6079,256.6964
30,2,682.3756,151.4549,809.3036,261.5049
30,2,348.3145,179.9802,520.8834,252.7281
30,2,198.0918,187.5803,384.8052,305.8785
30,2,840.4991,188.6227,1241.0000,374.0000
30,2,661.4063,177.1263,738.7378,237.5911
30,2,634.7437,174.9797,677.8603,212.1298
30,2,483.4045,179.2621,553.0625,214.1145
30,2,220.9979,187.9931,312.8574,236.1887
30,2,518.3141,176.6859,573.5937,199.0756
30,2,649.6694,165.0969,668.8530,181.2440
30,2,413.4144,168.0363,449.5837,191.8228
31,2,334.1503,180.1344,518.1366,252.1230
31,2,172.3689,187.6852,368.9385,316.9271
31,2,686.8446,151.7939,821.3544,265.9278
31,2,98.5740,188.3302,249.1077,256.0724
31,2,868.3667,187.8649,1241.0000,374.0000
31,2,663.0506,174.6919,743.1172,236.3856
31,2,636.2219,174.7509,681.0587,212.5410
31,2,315.3346,179.5833,385.6683,218.6075
31,2,470.0450,174.9143,555.7012,212.8280
31,2,519.1428,174.5800,575.0175,196.3281
31,2,624.1217,168.2146,642.1637,184.5356
31,2,508.2071,174.4187,569.2069,199.8664
31,2,694.5158,151.7069,728.8363,177.5481
32,2,314.0584,179.3751,517.1751,256.9109
32,2,76.6906,188.4672,236.7334,257.4902
32,2,145.0191,187.9977,346.6191,326.6034
32,2,686.4833,139.9412,835.5334,266.2650
32,2,638.1842,171.3543,683.9610,211.8781
32,2,889.6809,187.8810,1241.0000,374.0000
32,2,665.4539,172.6774,747.8921,236.1125
32,2,351.2704,175.3629,473.9970,232.9687
32,2,462.5057,175.5421,554.0187,215.0929
32,2,516.2049,172.7274,574.2088,194.9731
32,2,567.1078,178.6551,593.1671,198.8612
33,2,298.1061,182.2286,515.4027,259.7309
33,2,106.3708,190.3417,335.4433,345.8170
33,2,56.1242,189.2980,220.9448,261.4944
33,2,694.2434,146.5261,847.1221,274.2566
33,2,637.1098,171.2530,686.1305,211.1608
33,2,667.8368,171.7333,753.1233,238.6909
33,2,463.2079,171.5308,554.0856,211.0530
33,2,300.6445,178.5947,374.2732,221.8461
33,2,182.4854,185.0789,291.3814,237.9621
33,2,516.2011,171.6206,574.7802,193.9249
34,2,279.6203,179.4882,507.3946,266.8765
34,2,76.2977,186.2470,307.9089,353.6498
34,2,700.5059,142.2060,869.9360,283.7798
34,2,27.0581,189.9043,211.6773,268.8568
34,2,669.2917,173.6836,762.3067,244.3158
34,2,638.6126,171.8766,688.5414,213.9840
34,2,174.6254,187.1222,285.4229,244.5195
34,2,464.9154,175.7977,550.0727,214.6321
34,2,296.2253,182.6536,387.4048,234.0371
34,2,513.0945,172.8826,571.2207,195.5071
34,2,533.9737,173.1296,567.7986,201.1184
35,2,34.3973,187.6203,279.4262,374.0000
35,2,267.7913,177.7321,496.5298,272.8847
35,2,701.0103,140.0253,887.5146,297.1916
35,2,671.2040,174.4279,766.8311,248.3614
35,2,638.4622,174.4329,690.9774,217.1508
35,2,11.3205,192.0055,197.0763,271.0427
35,2,459.1343,178.4765,552.2084,217.5524
35,2,160.2059,189.0015,273.5306,247.5808
35,2,282.6059,186.4559,370.2816,244.7523
35,2,432.7763,177.5227,466.9937,198.6182
35,2,349.7458,166.2669,396.6674,191.6262
35,2,511.6772,176.0557,571.9242,200.0809
35,2,526.2576,177.6722,569.6560,204.6699
35,2,399.7070,159.9217,430.4312,179.7610
36,2,236.9790,185.2977,505.1385,280.3237
36,2,0.0000,193.1537,245.8460,374.0000
36,2,708.0415,145.0568,910.9553,300.7861
36,2,641.1292,177.7294,690.5916,220.4744
36,2,675.5375,176.4057,777.1308,254.8756
36,2,136.0447,192.1404,262.4472,253.9506
36,2,453.5673,178.9651,550.3811,221.1483
36,2,0.0000,194.2645,180.8434,280.2600
36,2,257.8324,188.8968,361.4465,246.4545
36,2,511.5156,177.1459,573.0425,200.8143
36,2,432.2736,178.6650,464.7633,200.2100
36,2,624.5394,171.4376,644.7474,189.2430
36,2,495.4289,176.8025,561.4900,205.2017
36,2,627.2882,165.0335,651.9219,185.7710
37,2,222.4641,187.6859,495.5381,287.5810
37,2,715.7312,138.5812,938.2257,318.6771
37,2,125.5836,194.2277,250.4487,255.9762
37,2,676.6817,177.2847,784.6646,259.6879
37,2,642.3761,177.7444,695.5455,222.7249
37,2,0.0000,194.9312,212.3929,374.0000
37,2,451.3173,179.7920,547.7150,222.3456
37,2,0.0000,196.4973,165.7047,282.8106
37,2,226.4072,191.2709,341.1189,254.5714
37,2,431.2702,182.9296,466.2197,204.3655
37,2,307.4467,182.0562,451.1766,253.4058
37,2,511.4855,180.8588,572.8350,204.9922
37,2,575.5517,180.8246,595.4962,197.1340
37,2,626.7151,171.8455,646.3111,189.8925
37,2,557.9578,176.3407,576.4841,194.3029
38,2,204.5551,190.1857,484.9641,299.0587
38,2,722.8934,135.9238,955.8329,331.2365
38,2,680.9682,182.4092,796.8712,267.6196
38,2,643.3992,180.7906,698.4157,226.6875
38,2,449.3650,181.0886,549.1229,225.6158
38,2,108.6306,193.9607,241.3031,263.3774
38,2,0.0000,202.9016,152.0878,297.6899
38,2,207.4056,192.3628,336.3123,262.3363
38,2,0.0000,195.8536,147.7972,374.0000
38,2,506.5116,181.2875,570.7658,206.3431
38,2,427.4855,181.7898,467.5923,207.2650
38,2,650.1098,169.7452,669.6230,185.5150
38,2,383.2944,180.7513,425.7608,209.8851
39,2,176.0883,189.1231,479.6338,306.4649
39,2,685.1177,180.4602,802.9801,272.8520
39,2,441.7970,182.8137,548.7752,227.7832
39,2,726.1883,146.1316,1007.9687,357.8146
39,2,646.8246,181.4027,701.8873,228.7487
39,2,0.0000,205.4175,132.6574,304.1954
39,2,85.3776,195.1527,228.9540,267.1489
39,2,172.6786,193.0513,317.4985,268.4647
39,2,508.5719,180.6664,571.3299,205.5865
39,2,288.7920,179.5501,439.5656,262.7730
39,2,622.4388,171.1288,654.9290,192.9467
40,2,133.3334,190.6647,473.6429,317.8348
40,2,689.4489,182.0915,814.4046,276.2579
40,2,0.0000,203.1898,109.7371,313.1189
40,2,646.8827,181.6612,705.1298,231.4979
40,2,441.9303,183.5388,543.6008,229.9359
40,2,137.2581,195.9186,302.7458,277.5714
40,2,731.8570,130.9891,1053.6866,374.0000
40,2,68.0234,198.2799,210.7690,270.3883
40,2,285.5475,182.1841,431.1292,267.8169
40,2,421.6433,187.7882,463.8301,210.9048
40,2,623.8051,175.5353,646.4034,193.9421
40,2,630.4367,179.8585,660.2472,204.1800
40,2,512.6481,179.3956,575.8526,204.7781
41,2,98.3653,194.2670,460.4813,328.5522
41,2,436.4001,184.6796,542.1185,231.3656
41,2,751.4668,132.0815,1105.3486,374.0000
41,2,693.5224,179.0757,828.9795,284.3094
41,2,646.8530,179.9742,710.0757,233.4306
41,2,89.6251,197.0402,276.5537,289.3752
41,2,0.0000,202.0748,87.5252,318.6670
41,2,35.6293,194.6138,204.2881,273.8534
41,2,366.5754,184.0526,417.8061,218.8137
41,2,509.5779,181.9075,572.0630,207.7101
41,2,260.2623,184.0358,428.7377,275.5682
41,2,630.6701,180.2083,661.1797,205.5751
41,2,419.3886,185.4633,466.0996,209.4287
41,2,574.3838,184.4064,594.5553,201.7343
42,2,432.7203,185.9932,541.9206,233.9214
42,2,57.6812,192.6204,458.1009,346.7232
42,2,699.5976,181.6386,847.3376,292.7694
42,2,757.5964,126.6511,1199.2203,374.0000
42,2,651.2682,183.0671,714.6606,235.7997
42,2,41.4750,199.8596,251.2149,297.5463
42,2,360.0550,184.0792,416.2363,221.4462
42,2,0.0000,204.1933,66.2912,325.0482
42,2,15.7369,195.3599,184.9031,278.1155
42,2,630.1913,174.5209,650.1302,193.7810
42,2,510.0126,183.7475,570.5893,210.4331
42,2,249.4970,182.6370,447.9757,284.2175
42,2,636.3401,180.8766,663.3237,206.8549
42,2,575.6001,184.7471,597.9972,202.2600
43,2,7.3409,196.5990,439.7544,367.7684
43,2,431.4995,185.6200,539.0895,235.8335
43,2,705.8596,181.5742,864.8384,298.3577
43,2,651.8270,180.7070,717.9065,235.2402
43,2,355.3658,183.8931,413.2158,222.1674
43,2,0.0000,197.1900,215.3617,315.1730
43,2,771.1908,107.3429,1241.0000,374.0000
43,2,241.1189,187.5480,449.1666,295.7657
43,2,506.4707,181.4948,573.9906,208.1575
43,2,634.4854,179.7691,665.3180,205.6604
43,2,0.0000,194.2324,172.5116,274.1139
44,2,0.0000,192.2308,422.8650,374.0000
44,2,715.1261,179.3478,884.8154,305.5246
44,2,654.9534,179.8452,723.9016,236.5906
44,2,424.8367,184.5004,539.9399,236.5059
44,2,352.1784,181.7012,409.8725,221.4983
44,2,228.2027,186.7934,436.5367,299.7888
44,2,792.2987,85.9774,1241.0000,374.0000
44,2,0.0000,196.0965,181.8271,313.9080
44,2,502.5965,180.8120,573.3389,207.9400
44,2,631.3069,173.9691,653.2324,196.8768
44,2,635.3675,178.4393,665.9065,203.5765
44,2,0.0000,196.7283,148.4034,282.1319
44,2,656.6879,167.8766,678.5196,184.8577
44,2,304.9286,164.5248,378.4048,192.0947
45,2,423.8040,183.1709,534.9934,236.1895
45,2,721.3145,178.5677,911.7659,317.4016
45,2,659.7802,177.6301,730.0039,237.7964
45,2,348.2183,180.7490,407.9282,220.7980
45,2,0.0000,199.1746,414.3232,374.0000
45,2,197.9348,185.6135,420.6744,306.6948
45,2,0.0000,193.2043,135.3210,329.2501
45,2,507.0539,178.8612,574.2763,206.4355
45,2,642.9422,177.7558,668.4710,202.7405
45,2,666.1390,170.3407,684.6059,186.9393
45,2,582.0878,178.2457,602.9645,195.9559
45,2,635.5445,170.8004,656.9147,192.8351
46,2,343.6680,180.0639,405.8105,220.6010
46,2,415.9429,182.4174,537.9214,236.0971
46,2,731.4972,179.8761,939.2237,326.5448
46,2,173.7377,182.3237,408.2882,321.0973
46,2,658.9908,176.9029,736.1177,238.8377
46,2,0.0000,201.7892,401.8078,374.0000
46,2,842.3640,95.2463,1241.0000,374.0000
46,2,505.4554,176.8504,577.6128,204.7271
46,2,643.6896,175.4568,670.6064,201.7425
46,2,0.0000,194.9166,111.1316,293.3654
46,2,0.0000,191.7810,87.0864,367.8996
46,2,635.9185,168.5782,661.4682,188.3826
46,2,556.4466,172.7206,585.2050,192.4256
46,2,583.5795,178.4673,602.3749,196.2240
47,2,743.7799,177.7545,976.5851,342.0603
47,2,415.8831,183.7388,530.5031,240.0630
47,2,340.5309,179.1528,403.9870,220.4383
47,2,0.0000,203.5864,364.6913,374.0000
47,2,151.6845,183.3102,403.7640,332.3395
47,2,666.9229,178.5297,743.1518,241.1750
47,2,502.6554,179.5262,575.2003,207.6913
47,2,645.7949,176.7248,672.8153,202.3824
47,2,170.4580,182.4112,298.4541,238.9468
47,2,582.8088,177.6001,613.2660,195.7745
47,2,635.8801,172.8300,658.1277,194.7727
48,2,754.8507,177.5929,1033.4480,361.6372
48,2,412.9317,181.8992,537.7519,242.1944
48,2,670.7446,178.6044,750.9261,243.6617
48,2,123.5380,187.3308,381.0069,354.4110
48,2,338.2030,178.5722,404.9455,222.7168
48,2,0.0000,199.0281,327.0623,374.0000
48,2,502.3650,179.6586,577.4625,208.2750
48,2,483.6422,178.9026,566.4908,213.8365
48,2,639.8811,171.5219,661.7903,195.1824
48,2,165.0283,181.5147,288.8668,236.4809
48,2,645.7195,177.4818,677.9188,203.6159
48,2,667.9402,169.0777,689.7666,186.1964
48,2,546.2064,175.2307,589.3705,196.0892
49,2,767.9038,177.8404,1085.1748,374.0000
49,2,677.2141,178.5302,757.7807,246.0105
49,2,408.0784,182.3514,534.9771,244.8392
49,2,75.3277,186.9021,364.6643,373.8159
49,2,332.3568,179.4343,398.8932,222.5887
